id,value,location,sampledate,measure
5681,0,Chai,17-Apr-98,Atrazine
5686,2.1,Chai,17-Apr-98,Macrozoobenthos
5688,0.0049,Chai,17-Apr-98,Total coliforms
5689,0.0033,Chai,17-Apr-98,Fecal coliforms
6137,0.08,Chai,17-Apr-98,Total phosphorus
6142,22.7,Chai,17-Apr-98,Chlorides
6143,57.2,Chai,17-Apr-98,Sulphates
6144,0.73,Chai,17-Apr-98,Iron
6145,0.06,Chai,17-Apr-98,Manganese
6146,15,Chai,17-Apr-98,Zinc
6147,64,Chai,17-Apr-98,Copper
6148,9,Chai,17-Apr-98,Chromium
6149,55,Chai,17-Apr-98,Lead
6150,0.49,Chai,17-Apr-98,Cadmium
6151,0,Chai,17-Apr-98,Mercury
6152,9,Chai,17-Apr-98,Nickel
6153,0,Chai,17-Apr-98,Arsenic
6154,2.2,Chai,17-Apr-98,Biochemical Oxygen
6155,14.7,Chai,17-Apr-98,Chemical Oxygen Demand (Cr)
6156,4.2,Chai,17-Apr-98,Chemical Oxygen Demand (Mn)
6157,0,Chai,17-Apr-98,AOX
6159,0,Chai,17-Apr-98,Atrazine
6164,1.81,Chai,17-Apr-98,Macrozoobenthos
6166,0.16,Chai,17-Apr-98,Total coliforms
6167,0.02,Chai,17-Apr-98,Fecal coliforms
6499,0.54,Somchair,17-Apr-98,Total phosphorus
6504,121.9,Somchair,17-Apr-98,Chlorides
6505,98,Somchair,17-Apr-98,Sulphates
6506,9.2,Somchair,17-Apr-98,Iron
6507,0.79,Somchair,17-Apr-98,Manganese
6508,104,Somchair,17-Apr-98,Zinc
6509,12,Somchair,17-Apr-98,Copper
6510,42,Somchair,17-Apr-98,Chromium
6511,41,Somchair,17-Apr-98,Lead
6512,1.89,Somchair,17-Apr-98,Cadmium
6513,0,Somchair,17-Apr-98,Mercury
6514,80,Somchair,17-Apr-98,Nickel
6515,0,Somchair,17-Apr-98,Arsenic
6516,4.8,Somchair,17-Apr-98,Biochemical Oxygen
6517,0,Somchair,17-Apr-98,Chemical Oxygen Demand (Cr)
6518,6.9,Somchair,17-Apr-98,Chemical Oxygen Demand (Mn)
6519,0,Somchair,17-Apr-98,AOX
6521,0,Somchair,17-Apr-98,Atrazine
6525,0,Somchair,17-Apr-98,Macrozoobenthos
6527,0,Somchair,17-Apr-98,Total coliforms
6528,0,Somchair,17-Apr-98,Fecal coliforms
8421,0.1,Kannika,18-Apr-98,Total phosphorus
8426,31.9,Kannika,18-Apr-98,Chlorides
8427,40.3,Kannika,18-Apr-98,Sulphates
8428,1.35,Kannika,18-Apr-98,Iron
8429,0,Kannika,18-Apr-98,Manganese
8430,20,Kannika,18-Apr-98,Zinc
8431,79,Kannika,18-Apr-98,Copper
8432,10,Kannika,18-Apr-98,Chromium
8433,20,Kannika,18-Apr-98,Lead
8434,0.97,Kannika,18-Apr-98,Cadmium
8435,0,Kannika,18-Apr-98,Mercury
8436,13,Kannika,18-Apr-98,Nickel
8437,0,Kannika,18-Apr-98,Arsenic
8438,2.3,Kannika,18-Apr-98,Biochemical Oxygen
8439,12.1,Kannika,18-Apr-98,Chemical Oxygen Demand (Cr)
8440,4.3,Kannika,18-Apr-98,Chemical Oxygen Demand (Mn)
8441,0,Kannika,18-Apr-98,AOX
8443,0,Kannika,18-Apr-98,Atrazine
8448,1.94,Kannika,18-Apr-98,Macrozoobenthos
8450,0.05,Kannika,18-Apr-98,Total coliforms
8451,0.01,Kannika,18-Apr-98,Fecal coliforms
8902,0.1,Kannika,18-Apr-98,Total phosphorus
8907,31.2,Kannika,18-Apr-98,Chlorides
8908,39.5,Kannika,18-Apr-98,Sulphates
8909,1.14,Kannika,18-Apr-98,Iron
8910,0,Kannika,18-Apr-98,Manganese
8911,20,Kannika,18-Apr-98,Zinc
8912,28,Kannika,18-Apr-98,Copper
8913,3,Kannika,18-Apr-98,Chromium
8914,20,Kannika,18-Apr-98,Lead
8915,0.55,Kannika,18-Apr-98,Cadmium
8916,0,Kannika,18-Apr-98,Mercury
8917,11,Kannika,18-Apr-98,Nickel
8918,0,Kannika,18-Apr-98,Arsenic
8919,2.5,Kannika,18-Apr-98,Biochemical Oxygen
8920,11.7,Kannika,18-Apr-98,Chemical Oxygen Demand (Cr)
8921,4.1,Kannika,18-Apr-98,Chemical Oxygen Demand (Mn)
8922,0,Kannika,18-Apr-98,AOX
8924,0,Kannika,18-Apr-98,Atrazine
8929,2.11,Kannika,18-Apr-98,Macrozoobenthos
8931,0.03,Kannika,18-Apr-98,Total coliforms
8932,0.007,Kannika,18-Apr-98,Fecal coliforms
9385,0.1,Kannika,18-Apr-98,Total phosphorus
9390,31.2,Kannika,18-Apr-98,Chlorides
9391,43,Kannika,18-Apr-98,Sulphates
9392,1.8,Kannika,18-Apr-98,Iron
9393,0.13,Kannika,18-Apr-98,Manganese
9394,20,Kannika,18-Apr-98,Zinc
9395,23,Kannika,18-Apr-98,Copper
9396,20,Kannika,18-Apr-98,Chromium
9397,10,Kannika,18-Apr-98,Lead
9398,0.45,Kannika,18-Apr-98,Cadmium
9399,0,Kannika,18-Apr-98,Mercury
9400,12,Kannika,18-Apr-98,Nickel
9401,0,Kannika,18-Apr-98,Arsenic
9402,2.3,Kannika,18-Apr-98,Biochemical Oxygen
9403,13,Kannika,18-Apr-98,Chemical Oxygen Demand (Cr)
9404,4.3,Kannika,18-Apr-98,Chemical Oxygen Demand (Mn)
9405,0,Kannika,18-Apr-98,AOX
9407,0,Kannika,18-Apr-98,Atrazine
9412,1.89,Kannika,18-Apr-98,Macrozoobenthos
9414,0.11,Kannika,18-Apr-98,Total coliforms
9415,0.01,Kannika,18-Apr-98,Fecal coliforms
9874,0.19,Sakda,18-Apr-98,Total phosphorus
9879,33.3,Sakda,18-Apr-98,Chlorides
9880,60.5,Sakda,18-Apr-98,Sulphates
9881,1.37,Sakda,18-Apr-98,Iron
9882,0.11,Sakda,18-Apr-98,Manganese
9883,24,Sakda,18-Apr-98,Zinc
9884,29,Sakda,18-Apr-98,Copper
9885,147,Sakda,18-Apr-98,Chromium
9886,15,Sakda,18-Apr-98,Lead
9887,0.61,Sakda,18-Apr-98,Cadmium
9888,0,Sakda,18-Apr-98,Mercury
9889,3,Sakda,18-Apr-98,Nickel
9890,0,Sakda,18-Apr-98,Arsenic
9891,2.5,Sakda,18-Apr-98,Biochemical Oxygen
9892,0,Sakda,18-Apr-98,Chemical Oxygen Demand (Cr)
9893,4.3,Sakda,18-Apr-98,Chemical Oxygen Demand (Mn)
9894,0,Sakda,18-Apr-98,AOX
9896,0,Sakda,18-Apr-98,Atrazine
9900,2.14,Sakda,18-Apr-98,Macrozoobenthos
9902,0,Sakda,18-Apr-98,Total coliforms
9903,0,Sakda,18-Apr-98,Fecal coliforms
2393,0.08,Boonsri,9-May-98,Total phosphorus
2398,19.9,Boonsri,9-May-98,Chlorides
2399,37,Boonsri,9-May-98,Sulphates
2400,2,Boonsri,9-May-98,Iron
2401,0.02,Boonsri,9-May-98,Manganese
2402,24,Boonsri,9-May-98,Zinc
2403,4,Boonsri,9-May-98,Copper
2404,9,Boonsri,9-May-98,Chromium
2405,0,Boonsri,9-May-98,Lead
2406,0,Boonsri,9-May-98,Cadmium
2407,0,Boonsri,9-May-98,Mercury
2408,2,Boonsri,9-May-98,Nickel
2409,0,Boonsri,9-May-98,Arsenic
2410,3,Boonsri,9-May-98,Biochemical Oxygen
2411,14.7,Boonsri,9-May-98,Chemical Oxygen Demand (Cr)
2412,4.7,Boonsri,9-May-98,Chemical Oxygen Demand (Mn)
2413,0,Boonsri,9-May-98,AOX
2415,0,Boonsri,9-May-98,Atrazine
2418,0,Boonsri,9-May-98,Macrozoobenthos
2420,2.5,Boonsri,9-May-98,Total coliforms
2421,0,Boonsri,9-May-98,Fecal coliforms
2755,0.09,Boonsri,9-May-98,Total phosphorus
2760,21.3,Boonsri,9-May-98,Chlorides
2761,34.1,Boonsri,9-May-98,Sulphates
2762,1.85,Boonsri,9-May-98,Iron
2763,0.03,Boonsri,9-May-98,Manganese
2764,12,Boonsri,9-May-98,Zinc
2765,9,Boonsri,9-May-98,Copper
2766,10,Boonsri,9-May-98,Chromium
2767,0,Boonsri,9-May-98,Lead
2768,0,Boonsri,9-May-98,Cadmium
2769,0,Boonsri,9-May-98,Mercury
2770,5,Boonsri,9-May-98,Nickel
2771,0,Boonsri,9-May-98,Arsenic
2772,2.9,Boonsri,9-May-98,Biochemical Oxygen
2773,12.5,Boonsri,9-May-98,Chemical Oxygen Demand (Cr)
2774,4.6,Boonsri,9-May-98,Chemical Oxygen Demand (Mn)
2775,0,Boonsri,9-May-98,AOX
2777,0,Boonsri,9-May-98,Atrazine
2780,0,Boonsri,9-May-98,Macrozoobenthos
2782,1,Boonsri,9-May-98,Total coliforms
2783,0,Boonsri,9-May-98,Fecal coliforms
5216,0.1,Chai,20-May-98,Total phosphorus
5221,41.31,Chai,20-May-98,Chlorides
5222,70.56,Chai,20-May-98,Sulphates
5223,0.12,Chai,20-May-98,Iron
5224,0,Chai,20-May-98,Manganese
5225,0,Chai,20-May-98,Zinc
5226,0,Chai,20-May-98,Copper
5227,0,Chai,20-May-98,Chromium
5228,0,Chai,20-May-98,Lead
5229,0,Chai,20-May-98,Cadmium
5230,0,Chai,20-May-98,Mercury
5231,42,Chai,20-May-98,Nickel
5232,0,Chai,20-May-98,Arsenic
5233,3.2,Chai,20-May-98,Biochemical Oxygen
5234,10,Chai,20-May-98,Chemical Oxygen Demand (Cr)
5235,3.6,Chai,20-May-98,Chemical Oxygen Demand (Mn)
5236,0,Chai,20-May-98,AOX
5238,0,Chai,20-May-98,Atrazine
5242,2.1,Chai,20-May-98,Macrozoobenthos
5244,0,Chai,20-May-98,Total coliforms
5245,0,Chai,20-May-98,Fecal coliforms
5700,0.1,Chai,20-May-98,Total phosphorus
5705,39.7,Chai,20-May-98,Chlorides
5706,69.72,Chai,20-May-98,Sulphates
5707,0.09,Chai,20-May-98,Iron
5708,0,Chai,20-May-98,Manganese
5709,0,Chai,20-May-98,Zinc
5710,0,Chai,20-May-98,Copper
5711,0,Chai,20-May-98,Chromium
5712,0,Chai,20-May-98,Lead
5713,0,Chai,20-May-98,Cadmium
5714,0,Chai,20-May-98,Mercury
5715,42,Chai,20-May-98,Nickel
5716,0,Chai,20-May-98,Arsenic
5717,3.6,Chai,20-May-98,Biochemical Oxygen
5718,9.8,Chai,20-May-98,Chemical Oxygen Demand (Cr)
5719,2.2,Chai,20-May-98,Chemical Oxygen Demand (Mn)
5720,0,Chai,20-May-98,AOX
5722,0,Chai,20-May-98,Atrazine
5726,1.95,Chai,20-May-98,Macrozoobenthos
5728,0,Chai,20-May-98,Total coliforms
5729,0,Chai,20-May-98,Fecal coliforms
6178,0.1,Chai,20-May-98,Total phosphorus
6183,41.8,Chai,20-May-98,Chlorides
6184,70.9,Chai,20-May-98,Sulphates
6185,0.16,Chai,20-May-98,Iron
6186,0,Chai,20-May-98,Manganese
6187,0,Chai,20-May-98,Zinc
6188,0,Chai,20-May-98,Copper
6189,0,Chai,20-May-98,Chromium
6190,0,Chai,20-May-98,Lead
6191,0,Chai,20-May-98,Cadmium
6192,0,Chai,20-May-98,Mercury
6193,42,Chai,20-May-98,Nickel
6194,0,Chai,20-May-98,Arsenic
6195,4,Chai,20-May-98,Biochemical Oxygen
6196,10.2,Chai,20-May-98,Chemical Oxygen Demand (Cr)
6197,2.5,Chai,20-May-98,Chemical Oxygen Demand (Mn)
6198,0,Chai,20-May-98,AOX
6200,0,Chai,20-May-98,Atrazine
6204,2.16,Chai,20-May-98,Macrozoobenthos
6206,0,Chai,20-May-98,Total coliforms
6207,0,Chai,20-May-98,Fecal coliforms
8463,0.09,Kannika,26-May-98,Total phosphorus
8468,28.36,Kannika,26-May-98,Chlorides
8469,61.06,Kannika,26-May-98,Sulphates
8470,0.04,Kannika,26-May-98,Iron
8471,0.1,Kannika,26-May-98,Manganese
8472,0,Kannika,26-May-98,Zinc
8473,10,Kannika,26-May-98,Copper
8474,20,Kannika,26-May-98,Chromium
8475,0,Kannika,26-May-98,Lead
8476,0,Kannika,26-May-98,Cadmium
8477,0,Kannika,26-May-98,Mercury
8478,42,Kannika,26-May-98,Nickel
8479,0,Kannika,26-May-98,Arsenic
8480,1.9,Kannika,26-May-98,Biochemical Oxygen
8481,12.5,Kannika,26-May-98,Chemical Oxygen Demand (Cr)
8482,4.1,Kannika,26-May-98,Chemical Oxygen Demand (Mn)
8483,0,Kannika,26-May-98,AOX
8485,0,Kannika,26-May-98,Atrazine
8488,0,Kannika,26-May-98,Macrozoobenthos
8490,0,Kannika,26-May-98,Total coliforms
8491,0,Kannika,26-May-98,Fecal coliforms
8944,0.09,Kannika,26-May-98,Total phosphorus
8949,29.4,Kannika,26-May-98,Chlorides
8950,62,Kannika,26-May-98,Sulphates
8951,0.05,Kannika,26-May-98,Iron
8952,0.06,Kannika,26-May-98,Manganese
8953,10,Kannika,26-May-98,Zinc
8954,10,Kannika,26-May-98,Copper
8955,20,Kannika,26-May-98,Chromium
8956,0,Kannika,26-May-98,Lead
8957,0,Kannika,26-May-98,Cadmium
8958,0,Kannika,26-May-98,Mercury
8959,42,Kannika,26-May-98,Nickel
8960,0,Kannika,26-May-98,Arsenic
8961,1.6,Kannika,26-May-98,Biochemical Oxygen
8962,10.9,Kannika,26-May-98,Chemical Oxygen Demand (Cr)
8963,3.8,Kannika,26-May-98,Chemical Oxygen Demand (Mn)
8964,0,Kannika,26-May-98,AOX
8966,0,Kannika,26-May-98,Atrazine
8969,0,Kannika,26-May-98,Macrozoobenthos
8971,0,Kannika,26-May-98,Total coliforms
8972,0,Kannika,26-May-98,Fecal coliforms
9427,0.08,Kannika,26-May-98,Total phosphorus
9432,28.4,Kannika,26-May-98,Chlorides
9433,61.5,Kannika,26-May-98,Sulphates
9434,0.05,Kannika,26-May-98,Iron
9435,0,Kannika,26-May-98,Manganese
9436,10,Kannika,26-May-98,Zinc
9437,10,Kannika,26-May-98,Copper
9438,20,Kannika,26-May-98,Chromium
9439,0,Kannika,26-May-98,Lead
9440,0,Kannika,26-May-98,Cadmium
9441,0,Kannika,26-May-98,Mercury
9442,42,Kannika,26-May-98,Nickel
9443,0,Kannika,26-May-98,Arsenic
9444,1.3,Kannika,26-May-98,Biochemical Oxygen
9445,13,Kannika,26-May-98,Chemical Oxygen Demand (Cr)
9446,4.4,Kannika,26-May-98,Chemical Oxygen Demand (Mn)
9447,0,Kannika,26-May-98,AOX
9449,0,Kannika,26-May-98,Atrazine
9452,0,Kannika,26-May-98,Macrozoobenthos
9454,0,Kannika,26-May-98,Total coliforms
9455,0,Kannika,26-May-98,Fecal coliforms
2432,0.07,Boonsri,6-Jun-98,Total phosphorus
2437,22.7,Boonsri,6-Jun-98,Chlorides
2438,52.2,Boonsri,6-Jun-98,Sulphates
2439,0.08,Boonsri,6-Jun-98,Iron
2440,0.12,Boonsri,6-Jun-98,Manganese
2441,40,Boonsri,6-Jun-98,Zinc
2442,11,Boonsri,6-Jun-98,Copper
2443,11,Boonsri,6-Jun-98,Chromium
2444,1,Boonsri,6-Jun-98,Lead
2445,0.5,Boonsri,6-Jun-98,Cadmium
2446,0,Boonsri,6-Jun-98,Mercury
2447,8,Boonsri,6-Jun-98,Nickel
2448,0,Boonsri,6-Jun-98,Arsenic
2449,2.3,Boonsri,6-Jun-98,Biochemical Oxygen
2450,11.7,Boonsri,6-Jun-98,Chemical Oxygen Demand (Cr)
2451,4.2,Boonsri,6-Jun-98,Chemical Oxygen Demand (Mn)
2452,0,Boonsri,6-Jun-98,AOX
2454,0,Boonsri,6-Jun-98,Atrazine
2459,0,Boonsri,6-Jun-98,Macrozoobenthos
2461,0,Boonsri,6-Jun-98,Total coliforms
2462,0,Boonsri,6-Jun-98,Fecal coliforms
2794,0.07,Boonsri,6-Jun-98,Total phosphorus
2799,22,Boonsri,6-Jun-98,Chlorides
2800,44,Boonsri,6-Jun-98,Sulphates
2801,0.07,Boonsri,6-Jun-98,Iron
2802,0.12,Boonsri,6-Jun-98,Manganese
2803,7,Boonsri,6-Jun-98,Zinc
2804,12,Boonsri,6-Jun-98,Copper
2805,10,Boonsri,6-Jun-98,Chromium
2806,4,Boonsri,6-Jun-98,Lead
2807,0.35,Boonsri,6-Jun-98,Cadmium
2808,0,Boonsri,6-Jun-98,Mercury
2809,14,Boonsri,6-Jun-98,Nickel
2810,0,Boonsri,6-Jun-98,Arsenic
2811,2.7,Boonsri,6-Jun-98,Biochemical Oxygen
2812,11.2,Boonsri,6-Jun-98,Chemical Oxygen Demand (Cr)
2813,4.1,Boonsri,6-Jun-98,Chemical Oxygen Demand (Mn)
2814,0,Boonsri,6-Jun-98,AOX
2816,0,Boonsri,6-Jun-98,Atrazine
2821,0,Boonsri,6-Jun-98,Macrozoobenthos
2823,0,Boonsri,6-Jun-98,Total coliforms
2824,0,Boonsri,6-Jun-98,Fecal coliforms
4857,0.96,Kohsoom,27-Jun-98,Total phosphorus
4862,83,Kohsoom,27-Jun-98,Chlorides
4863,60.1,Kohsoom,27-Jun-98,Sulphates
4864,14.31,Kohsoom,27-Jun-98,Iron
4865,0.64,Kohsoom,27-Jun-98,Manganese
4866,337,Kohsoom,27-Jun-98,Zinc
4867,12,Kohsoom,27-Jun-98,Copper
4868,12,Kohsoom,27-Jun-98,Chromium
4869,34,Kohsoom,27-Jun-98,Lead
4870,45.6,Kohsoom,27-Jun-98,Cadmium
4871,0,Kohsoom,27-Jun-98,Mercury
4872,43,Kohsoom,27-Jun-98,Nickel
4873,0,Kohsoom,27-Jun-98,Arsenic
4874,58.4,Kohsoom,27-Jun-98,Biochemical Oxygen
4875,0,Kohsoom,27-Jun-98,Chemical Oxygen Demand (Cr)
4876,12,Kohsoom,27-Jun-98,Chemical Oxygen Demand (Mn)
4877,0,Kohsoom,27-Jun-98,AOX
4879,0,Kohsoom,27-Jun-98,Atrazine
4884,0,Kohsoom,27-Jun-98,Macrozoobenthos
4886,0,Kohsoom,27-Jun-98,Total coliforms
4887,0,Kohsoom,27-Jun-98,Fecal coliforms
5256,0.12,Chai,28-Jun-98,Total phosphorus
5261,22.7,Chai,28-Jun-98,Chlorides
5262,51,Chai,28-Jun-98,Sulphates
5263,0.59,Chai,28-Jun-98,Iron
5264,0.08,Chai,28-Jun-98,Manganese
5265,56,Chai,28-Jun-98,Zinc
5266,11,Chai,28-Jun-98,Copper
5267,13,Chai,28-Jun-98,Chromium
5268,20,Chai,28-Jun-98,Lead
5269,0.8,Chai,28-Jun-98,Cadmium
5270,0,Chai,28-Jun-98,Mercury
5271,51,Chai,28-Jun-98,Nickel
5272,0,Chai,28-Jun-98,Arsenic
5273,2.9,Chai,28-Jun-98,Biochemical Oxygen
5274,15.2,Chai,28-Jun-98,Chemical Oxygen Demand (Cr)
5275,4.2,Chai,28-Jun-98,Chemical Oxygen Demand (Mn)
5276,0,Chai,28-Jun-98,AOX
5278,0,Chai,28-Jun-98,Atrazine
5282,0,Chai,28-Jun-98,Macrozoobenthos
5284,0.02,Chai,28-Jun-98,Total coliforms
5285,0.0011,Chai,28-Jun-98,Fecal coliforms
5740,0.12,Chai,28-Jun-98,Total phosphorus
5745,22.7,Chai,28-Jun-98,Chlorides
5746,46.5,Chai,28-Jun-98,Sulphates
5747,0.38,Chai,28-Jun-98,Iron
5748,0.05,Chai,28-Jun-98,Manganese
5749,49,Chai,28-Jun-98,Zinc
5750,10,Chai,28-Jun-98,Copper
5751,19,Chai,28-Jun-98,Chromium
5752,11,Chai,28-Jun-98,Lead
5753,0.4,Chai,28-Jun-98,Cadmium
5754,0,Chai,28-Jun-98,Mercury
5755,32,Chai,28-Jun-98,Nickel
5756,0,Chai,28-Jun-98,Arsenic
5757,2.6,Chai,28-Jun-98,Biochemical Oxygen
5758,12.8,Chai,28-Jun-98,Chemical Oxygen Demand (Cr)
5759,4.2,Chai,28-Jun-98,Chemical Oxygen Demand (Mn)
5760,0,Chai,28-Jun-98,AOX
5762,0,Chai,28-Jun-98,Atrazine
5766,0,Chai,28-Jun-98,Macrozoobenthos
5768,0.02,Chai,28-Jun-98,Total coliforms
5769,0.0049,Chai,28-Jun-98,Fecal coliforms
6218,0.12,Chai,28-Jun-98,Total phosphorus
6223,24.1,Chai,28-Jun-98,Chlorides
6224,61,Chai,28-Jun-98,Sulphates
6225,0.42,Chai,28-Jun-98,Iron
6226,0.04,Chai,28-Jun-98,Manganese
6227,29,Chai,28-Jun-98,Zinc
6228,10,Chai,28-Jun-98,Copper
6229,15,Chai,28-Jun-98,Chromium
6230,1,Chai,28-Jun-98,Lead
6231,0.45,Chai,28-Jun-98,Cadmium
6232,0,Chai,28-Jun-98,Mercury
6233,41,Chai,28-Jun-98,Nickel
6234,0,Chai,28-Jun-98,Arsenic
6235,2.8,Chai,28-Jun-98,Biochemical Oxygen
6236,11.3,Chai,28-Jun-98,Chemical Oxygen Demand (Cr)
6237,4.3,Chai,28-Jun-98,Chemical Oxygen Demand (Mn)
6238,0,Chai,28-Jun-98,AOX
6240,0,Chai,28-Jun-98,Atrazine
6244,0,Chai,28-Jun-98,Macrozoobenthos
6246,0.0023,Chai,28-Jun-98,Total coliforms
6247,0.0023,Chai,28-Jun-98,Fecal coliforms
6540,0.6,Somchair,29-Jun-98,Total phosphorus
6545,117,Somchair,29-Jun-98,Chlorides
6546,94.2,Somchair,29-Jun-98,Sulphates
6547,28.25,Somchair,29-Jun-98,Iron
6548,1.72,Somchair,29-Jun-98,Manganese
6549,121,Somchair,29-Jun-98,Zinc
6550,10,Somchair,29-Jun-98,Copper
6551,21,Somchair,29-Jun-98,Chromium
6552,10,Somchair,29-Jun-98,Lead
6553,3.59,Somchair,29-Jun-98,Cadmium
6554,0,Somchair,29-Jun-98,Mercury
6555,10,Somchair,29-Jun-98,Nickel
6556,0,Somchair,29-Jun-98,Arsenic
6557,5.6,Somchair,29-Jun-98,Biochemical Oxygen
6558,0,Somchair,29-Jun-98,Chemical Oxygen Demand (Cr)
6559,7.4,Somchair,29-Jun-98,Chemical Oxygen Demand (Mn)
6560,0,Somchair,29-Jun-98,AOX
6562,0,Somchair,29-Jun-98,Atrazine
6566,0,Somchair,29-Jun-98,Macrozoobenthos
6568,0,Somchair,29-Jun-98,Total coliforms
6569,0,Somchair,29-Jun-98,Fecal coliforms
8503,0.11,Kannika,29-Jun-98,Total phosphorus
8508,26.2,Kannika,29-Jun-98,Chlorides
8509,41.1,Kannika,29-Jun-98,Sulphates
8510,0.89,Kannika,29-Jun-98,Iron
8511,0,Kannika,29-Jun-98,Manganese
8512,40,Kannika,29-Jun-98,Zinc
8513,11,Kannika,29-Jun-98,Copper
8514,10,Kannika,29-Jun-98,Chromium
8515,10,Kannika,29-Jun-98,Lead
8516,0.9,Kannika,29-Jun-98,Cadmium
8517,0,Kannika,29-Jun-98,Mercury
8518,27,Kannika,29-Jun-98,Nickel
8519,0,Kannika,29-Jun-98,Arsenic
8520,3.1,Kannika,29-Jun-98,Biochemical Oxygen
8521,11.5,Kannika,29-Jun-98,Chemical Oxygen Demand (Cr)
8522,4.3,Kannika,29-Jun-98,Chemical Oxygen Demand (Mn)
8523,0,Kannika,29-Jun-98,AOX
8525,0,Kannika,29-Jun-98,Atrazine
8529,0,Kannika,29-Jun-98,Macrozoobenthos
8531,0.007,Kannika,29-Jun-98,Total coliforms
8532,0.0011,Kannika,29-Jun-98,Fecal coliforms
8984,0.12,Kannika,29-Jun-98,Total phosphorus
8989,25.5,Kannika,29-Jun-98,Chlorides
8990,42,Kannika,29-Jun-98,Sulphates
8991,0.47,Kannika,29-Jun-98,Iron
8992,0,Kannika,29-Jun-98,Manganese
8993,10,Kannika,29-Jun-98,Zinc
8994,12,Kannika,29-Jun-98,Copper
8995,10,Kannika,29-Jun-98,Chromium
8996,10,Kannika,29-Jun-98,Lead
8997,0.5,Kannika,29-Jun-98,Cadmium
8998,0,Kannika,29-Jun-98,Mercury
8999,31,Kannika,29-Jun-98,Nickel
9000,0,Kannika,29-Jun-98,Arsenic
9001,2.9,Kannika,29-Jun-98,Biochemical Oxygen
9002,10.9,Kannika,29-Jun-98,Chemical Oxygen Demand (Cr)
9003,4.2,Kannika,29-Jun-98,Chemical Oxygen Demand (Mn)
9004,0,Kannika,29-Jun-98,AOX
9006,0,Kannika,29-Jun-98,Atrazine
9010,0,Kannika,29-Jun-98,Macrozoobenthos
9012,0.0023,Kannika,29-Jun-98,Total coliforms
9013,0.00045,Kannika,29-Jun-98,Fecal coliforms
9467,0.1,Kannika,29-Jun-98,Total phosphorus
9472,24.1,Kannika,29-Jun-98,Chlorides
9473,41.5,Kannika,29-Jun-98,Sulphates
9474,0.66,Kannika,29-Jun-98,Iron
9475,0.06,Kannika,29-Jun-98,Manganese
9476,10,Kannika,29-Jun-98,Zinc
9477,11,Kannika,29-Jun-98,Copper
9478,10,Kannika,29-Jun-98,Chromium
9479,10,Kannika,29-Jun-98,Lead
9480,0.55,Kannika,29-Jun-98,Cadmium
9481,0,Kannika,29-Jun-98,Mercury
9482,51,Kannika,29-Jun-98,Nickel
9483,0,Kannika,29-Jun-98,Arsenic
9484,3,Kannika,29-Jun-98,Biochemical Oxygen
9485,12.1,Kannika,29-Jun-98,Chemical Oxygen Demand (Cr)
9486,4.2,Kannika,29-Jun-98,Chemical Oxygen Demand (Mn)
9487,0,Kannika,29-Jun-98,AOX
9489,0,Kannika,29-Jun-98,Atrazine
9493,0,Kannika,29-Jun-98,Macrozoobenthos
9495,0.01,Kannika,29-Jun-98,Total coliforms
9496,0.00078,Kannika,29-Jun-98,Fecal coliforms
9915,0.16,Sakda,30-Jun-98,Total phosphorus
9920,26.2,Sakda,30-Jun-98,Chlorides
9921,52.2,Sakda,30-Jun-98,Sulphates
9922,0.48,Sakda,30-Jun-98,Iron
9923,0.05,Sakda,30-Jun-98,Manganese
9924,17,Sakda,30-Jun-98,Zinc
9925,11,Sakda,30-Jun-98,Copper
9926,10,Sakda,30-Jun-98,Chromium
9927,1,Sakda,30-Jun-98,Lead
9928,0.35,Sakda,30-Jun-98,Cadmium
9929,0,Sakda,30-Jun-98,Mercury
9930,9,Sakda,30-Jun-98,Nickel
9931,0,Sakda,30-Jun-98,Arsenic
9932,2.8,Sakda,30-Jun-98,Biochemical Oxygen
9933,0,Sakda,30-Jun-98,Chemical Oxygen Demand (Cr)
9934,4.3,Sakda,30-Jun-98,Chemical Oxygen Demand (Mn)
9935,0,Sakda,30-Jun-98,AOX
9937,0,Sakda,30-Jun-98,Atrazine
9942,0,Sakda,30-Jun-98,Macrozoobenthos
9944,0,Sakda,30-Jun-98,Total coliforms
9945,0,Sakda,30-Jun-98,Fecal coliforms
2474,0.09,Boonsri,11-Jul-98,Total phosphorus
2479,20.6,Boonsri,11-Jul-98,Chlorides
2480,42.6,Boonsri,11-Jul-98,Sulphates
2481,0.34,Boonsri,11-Jul-98,Iron
2482,0.008,Boonsri,11-Jul-98,Manganese
2483,18,Boonsri,11-Jul-98,Zinc
2484,9,Boonsri,11-Jul-98,Copper
2485,0,Boonsri,11-Jul-98,Chromium
2486,0,Boonsri,11-Jul-98,Lead
2487,0,Boonsri,11-Jul-98,Cadmium
2488,0,Boonsri,11-Jul-98,Mercury
2489,6,Boonsri,11-Jul-98,Nickel
2490,0,Boonsri,11-Jul-98,Arsenic
2491,1.9,Boonsri,11-Jul-98,Biochemical Oxygen
2492,0,Boonsri,11-Jul-98,Chemical Oxygen Demand (Cr)
2493,3.4,Boonsri,11-Jul-98,Chemical Oxygen Demand (Mn)
2494,0,Boonsri,11-Jul-98,AOX
2496,0,Boonsri,11-Jul-98,Atrazine
2499,0,Boonsri,11-Jul-98,Macrozoobenthos
2501,0.28,Boonsri,11-Jul-98,Total coliforms
